USPS	GEOID	ANSICODE	NAME	LSAD	FUNCSTAT	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                 
VA	5163190	02584903	Plum Creek CDP	57	S	4017918	2117	1.551	0.001	37.127093	-80.503368                                                                                                                   
VA	5163288	02391365	Pocahontas town	43	A	1476100	26048	0.57	0.01	37.309745	-81.34581                                                                                                                    
VA	5163768	01498436	Poquoson city	25	A	39773690	163429842	15.357	63.101	37.12836	-76.303534                                                                                                             
VA	5163896	02807441	Port Republic CDP	57	S	5789040	148149	2.235	0.057	38.283113	-78.81323                                                                                                               
VA	5163928	02391368	Port Royal town	43	A	1678641	10512	0.648	0.004	38.164886	-77.199264                                                                                                                 
VA	5164000	01498556	Portsmouth city	25	A	86248205	34658275	33.301	13.382	36.859339	-76.356973                                                                                                           
VA	5164152	02629769	Potomac Mills CDP	57	S	11007187	46857	4.25	0.018	38.656539	-77.29883                                                                                                                
VA	5164272	02391370	Pound town	43	A	6748065	5353	2.605	0.002	37.126086	-82.60734                                                                                                                        
VA	5164288	02807451	Pounding Mill CDP	57	S	6299039	94210	2.432	0.036	37.07863	-81.712189                                                                                                                
VA	5164384	02629034	Powhatan CDP	57	S	5371677	15599	2.074	0.006	37.542121	-77.927083                                                                                                                    
VA	5164512	02584904	Prices Fork CDP	57	S	5228917	6692	2.019	0.003	37.206332	-80.488108                                                                                                                  
VA	5164560	02629035	Prince George CDP	57	S	16234055	0	6.268	0.	37.220869	-77.268299                                                                                                                     
VA	5164880	02391374	Pulaski town	43	A	20898657	135783	8.069	0.052	37.05277	-80.761919                                                                                                                   
VA	5164976	02584905	Pungoteague CDP	57	S	6736008	521	2.601	0.	37.628567	-75.816544                                                                                                                      
VA	5165008	02391376	Purcellville town	43	A	8766675	38936	3.385	0.015	39.137498	-77.711393                                                                                                               
VA	5165120	02391377	Quantico town	43	A	180375	0	0.07	0.	38.522437	-77.290146                                                                                                                            
VA	5165128	02389718	Quantico Base CDP	57	S	18108291	2852306	6.992	1.101	38.522804	-77.318262                                                                                                            
VA	5165280	02584906	Quinby CDP	57	S	2903162	0	1.121	0.	37.553288	-75.736773                                                                                                                             
VA	5165392	01498438	Radford city	25	A	25061727	858278	9.676	0.331	37.120119	-80.559147                                                                                                                  
VA	5165744	02389728	Raven CDP	57	S	16959008	84741	6.548	0.033	37.093489	-81.859473                                                                                                                      
VA	5165776	02584907	Ravensworth CDP	57	S	2339731	244910	0.903	0.095	38.803156	-77.222587                                                                                                                
VA	5166032	02807416	Rectortown CDP	57	S	1648940	20953	0.637	0.008	38.921119	-77.856942                                                                                                                  
VA	5166512	02391384	Remington town	43	A	567592	0	0.219	0.	38.534637	-77.808204                                                                                                                          
VA	5166672	02389745	Reston CDP	57	S	39737223	839108	15.343	0.324	38.949762	-77.346244                                                                                                                   
VA	5166896	02391386	Rich Creek town	43	A	2121009	189	0.819	0.	37.384617	-80.818813                                                                                                                      
VA	5166928	02391387	Richlands town	43	A	14632366	141680	5.65	0.055	37.088022	-81.810416                                                                                                                 
VA	5167000	01789073	Richmond city	25	A	155205067	6849165	59.925	2.644	37.531399	-77.476009                                                                                                              
VA	5167208	02391390	Ridgeway town	43	A	2475382	0	0.956	0.	36.578174	-79.85829                                                                                                                           
VA	5167256	02584908	Riner CDP	57	S	3776798	3019	1.458	0.001	37.067043	-80.440573                                                                                                                        
VA	5167288	02807400	Rio CDP	57	S	1600366	0	0.618	0.	38.080488	-78.473191                                                                                                                                
VA	5167304	02807421	Ripplemead CDP	57	S	2935738	233142	1.133	0.09	37.33939	-80.692975                                                                                                                   
VA	5167331	02584909	Rivanna CDP	57	S	7052033	24716	2.723	0.01	37.995279	-78.37884                                                                                                                       
VA	5167352	02584910	Riverdale CDP	57	S	21033725	395304	8.121	0.153	36.674848	-78.894011                                                                                                                 
VA	5167704	02629844	Riverview CDP	57	S	1476979	25026	0.57	0.01	36.931192	-82.484189                                                                                                                     
VA	5168000	01498439	Roanoke city	25	A	110129436	855753	42.521	0.33	37.278458	-79.958174                                                                                                                 
VA	5168470	02584911	Rockwood CDP	57	S	14047723	0	5.424	0.	37.462959	-77.574427                                                                                                                          
VA	5168480	02807408	Rocky Gap CDP	57	S	545244	10536	0.211	0.004	37.240994	-81.107476                                                                                                                    
VA	5168496	02391395	Rocky Mount town	43	A	17685849	89420	6.829	0.035	37.004398	-79.884762                                                                                                               
VA	5168880	02389774	Rose Hill CDP	57	S	14550485	40879	5.618	0.016	38.786916	-77.108827                                                                                                                  
VA	5168885	02389775	Rose Hill CDP	57	S	8876668	7485	3.427	0.003	36.664156	-83.373733                                                                                                                    
VA	5169168	02391396	Round Hill town	43	A	949507	9537	0.367	0.004	39.131505	-77.7672                                                                                                                     
VA	5169360	02629036	Ruckersville CDP	57	S	7140844	56453	2.757	0.022	38.228054	-78.377478                                                                                                                
VA	5169456	02391399	Rural Retreat town	43	A	5894324	820	2.276	0.	36.905132	-81.27725                                                                                                                    
VA	5169472	02389789	Rushmere CDP	57	S	25404935	443789	9.809	0.171	37.071443	-76.670817                                                                                                                  
VA	5169536	02389791	Rustburg CDP	57	S	32401426	273886	12.51	0.106	37.272189	-79.100105                                                                                                                  
VA	5169792	02391423	St. Charles town	43	A	458066	0	0.177	0.	36.805134	-83.057415                                                                                                                        
VA	5169936	02391400	St. Paul town	43	A	3578477	108656	1.382	0.042	36.906709	-82.317017                                                                                                                  
VA	5170000	01789074	Salem city	25	A	37593968	275156	14.515	0.106	37.285333	-80.055241                                                                                                                   
VA	5170096	02391401	Saltville town	43	A	20762521	294812	8.016	0.114	36.875915	-81.762909                                                                                                                
VA	5170112	02629037	Saluda CDP	57	S	8425931	0	3.253	0.	37.605274	-76.593798                                                                                                                             
VA	5170256	02629707	Sandston CDP	57	S	25550919	180360	9.865	0.07	37.513062	-77.313008                                                                                                                   
VA	5170296	02390254	Sandy Level CDP	57	S	17478930	94510	6.749	0.036	36.573814	-79.728073                                                                                                                
VA	5170352	02584912	Sanford CDP	57	S	7434376	51002	2.87	0.02	37.933172	-75.668663                                                                                                                       
VA	5170520	02584914	Savage Town CDP	57	S	764332	0	0.295	0.	37.550063	-75.798276                                                                                                                         
VA	5170528	02584915	Savageville CDP	57	S	2775472	0	1.072	0.	37.682522	-75.759175                                                                                                                        
VA	5170576	02391403	Saxis town	43	A	1047702	14179	0.405	0.005	37.926164	-75.723589                                                                                                                      
VA	5170680	02584916	Schooner Bay CDP	57	S	306812	188503	0.118	0.073	37.763661	-75.768647                                                                                                                
VA	5170704	02584917	Schuyler CDP	57	S	3986755	57369	1.539	0.022	37.795463	-78.697607                                                                                                                    
VA	5170715	02629038	Scotland CDP	57	S	2345445	0	0.906	0.	37.181078	-76.796501                                                                                                                           
VA	5170752	02391404	Scottsburg town	43	A	1916995	9371	0.74	0.004	36.759192	-78.791174                                                                                                                   
VA	5170800	02391405	Scottsville town	43	A	3942526	38282	1.522	0.015	37.811346	-78.488168                                                                                                                
VA	5171040	02629039	Sedley CDP	57	S	8762003	3110	3.383	0.001	36.776931	-76.989939                                                                                                                       
VA	5171072	02390272	Selma CDP	57	S	1125712	15452	0.435	0.006	37.80412	-79.849877                                                                                                                        
VA	5171216	02390277	Seven Corners CDP	57	S	1764201	7157	0.681	0.003	38.865522	-77.144814                                                                                                                
VA	5171264	02629842	Seven Mile Ford CDP	57	S	3309497	49416	1.278	0.019	36.815556	-81.632203                                                                                                             
VA	5171625	02630782	Shawneeland CDP	57	S	19669021	91782	7.594	0.035	39.195895	-78.345823                                                                                                                
VA	5171632	02390286	Shawsville CDP	57	S	6163998	59507	2.38	0.023	37.17037	-80.254418                                                                                                                    
VA	5171776	02391410	Shenandoah town	43	A	5610486	249620	2.166	0.096	38.487131	-78.616451                                                                                                                
VA	5171810	02629750	Shenandoah Farms CDP	57	S	33699050	396320	13.011	0.153	38.97534	-78.047559                                                                                                          
VA	5171825	02629751	Shenandoah Retreat CDP	57	S	3900699	201866	1.506	0.078	39.139346	-77.862643                                                                                                         
VA	5171826	02629749	Shenandoah Shores CDP	57	S	2513913	267625	0.971	0.103	38.962187	-78.14016                                                                                                           
VA	5171904	02390293	Sherando CDP	57	S	18303000	183370	7.067	0.071	37.990092	-78.942483                                                                                                                  
VA	5172080	02584918	Shipman CDP	57	S	6957588	1288	2.686	0.	37.730825	-78.840949                                                                                                                         
VA	5172272	02390298	Short Pump CDP	57	S	23223965	294124	8.967	0.114	37.656587	-77.619965                                                                                                                
VA	5172736	02807442	Singers Glen CDP	57	S	2238472	2930	0.864	0.001	38.546544	-78.914404                                                                                                                 
VA	5172935	02629748	Skyland Estates CDP	57	S	6199670	28912	2.394	0.011	38.931819	-78.086185                                                                                                             
VA	5173200	02391413	Smithfield town	43	A	25187971	2392072	9.725	0.924	36.972412	-76.614155                                                                                                              
VA	5173376	02584919	Snowville CDP	57	S	5626802	62538	2.173	0.024	37.021568	-80.579402                                                                                                                   
VA	5173624	02629845	Southampton Meadows CDP	57	S	740742	0	0.286	0.	36.591619	-76.929289                                                                                                                 
VA	5173712	02391421	South Boston town	43	A	33829852	235245	13.062	0.091	36.711825	-78.913354                                                                                                            
VA	5173760	02584920	Southern Gateway CDP	57	S	8325328	12629	3.214	0.005	38.344803	-77.502884                                                                                                            
VA	5173904	02391422	South Hill town	43	A	25480561	73342	9.838	0.028	36.725662	-78.128886                                                                                                                
VA	5174100	02584921	South Riding CDP	57	S	17727297	188674	6.845	0.073	38.911658	-77.513282                                                                                                              
VA	5174120	02584922	South Run CDP	57	S	6547628	169828	2.528	0.066	38.748317	-77.273197                                                                                                                  
VA	5174160	02584923	Southside Chesconessex CDP	57	S	3502698	0	1.352	0.	37.743966	-75.778684                                                                                                             
VA	5174384	02629040	Sperryville CDP	57	S	2306977	2055	0.891	0.001	38.655516	-78.23608                                                                                                                   
VA	5174470	02390330	Spotsylvania Courthouse CDP	57	S	27795539	174916	10.732	0.068	38.199387	-77.589014                                                                                                  
VA	5174592	02390341	Springfield CDP	57	S	20319203	161881	7.845	0.063	38.781571	-77.183921                                                                                                               
VA	5174848	02629846	Springville CDP	57	S	19336325	2151	7.466	0.001	37.187639	-81.390192                                                                                                                 
VA	5174916	02584924	Stafford Courthouse CDP	57	S	10418322	35017	4.023	0.014	38.414916	-77.415702                                                                                                        
VA	5175008	02391425	Stanardsville town	43	A	936117	0	0.361	0.	38.299056	-78.436826                                                                                                                      
VA	5175024	02391426	Stanley town	43	A	3712373	5342	1.433	0.002	38.58104	-78.499404                                                                                                                      
VA	5175040	02390352	Stanleytown CDP	57	S	7244704	0	2.797	0.	36.751455	-79.952403                                                                                                                        
VA	5175216	01789075	Staunton city	25	A	51593819	147694	19.92	0.057	38.157978	-79.061876                                                                                                                 
VA	5175344	02391428	Stephens City town	43	A	6282567	76018	2.426	0.029	39.09314	-78.218325                                                                                                               
VA	5175376	02584925	Sterling CDP	57	S	14124529	70026	5.454	0.027	39.004733	-77.405368                                                                                                                   
VA	5175440	02807424	Stevens Creek CDP	57	S	1759682	0	0.679	0.	36.731495	-80.994234                                                                                                                      
VA	5175504	02807405	Stewartsville CDP	57	S	6548671	6781	2.528	0.003	37.260065	-79.791667                                                                                                                
VA	5175536	02807427	Stickleyville CDP	57	S	7383719	166	2.851	0.	36.713329	-82.912188                                                                                                                    
VA	5175680	02807475	Stonega CDP	57	S	1611235	0	0.622	0.	36.952182	-82.789929                                                                                                                            
VA	5175702	02584926	Stone Ridge CDP	57	S	6694012	51672	2.585	0.02	38.925016	-77.555494                                                                                                                  
VA	5175840	02391429	Stony Creek town	43	A	1491509	0	0.576	0.	36.94801	-77.400067                                                                                                                        
VA	5176000	02391430	Strasburg town	43	A	10543909	104521	4.071	0.04	39.003391	-78.349543                                                                                                                 
VA	5176256	02391431	Stuart town	43	A	7868303	0	3.038	0.	36.640363	-80.268642                                                                                                                            
VA	5176272	02390367	Stuarts Draft CDP	57	S	75923351	519348	29.314	0.201	38.018834	-79.034692                                                                                                            
VA	5176416	02390370	Sudley CDP	57	S	7139027	52135	2.756	0.02	38.786758	-77.49901                                                                                                                        
VA	5176432	01498560	Suffolk city	25	A	1033819022	77045664	399.16	29.747	36.697157	-76.634781                                                                                                            
VA	5176448	02390371	Sugar Grove CDP	57	S	7548892	5546	2.915	0.002	36.760754	-81.401245                                                                                                                  
VA	5176464	02584927	Sugarland Run CDP	57	S	5202530	58746	2.009	0.023	39.032558	-77.366631                                                                                                               
VA	5176516	02813343	Sully Square CDP	57	S	2054614	24048	0.793	0.009	38.921862	-77.426361                                                                                                                
VA	5176880	02391434	Surry town	43	A	2141656	0	0.827	0.	37.137071	-76.833275                                                                                                                             
VA	5176912	02629041	Sussex CDP	57	S	12169277	0	4.699	0.	36.917359	-77.271869                                                                                                                            
VA	5177408	02807476	Tacoma CDP	57	S	1215648	29756	0.469	0.011	36.935202	-82.5306                                                                                                                        
VA	5177520	02391438	Tangier town	43	A	1402351	2201	0.541	0.001	37.823436	-75.992811                                                                                                                     
VA	5177568	02391439	Tappahannock town	43	A	6913415	198014	2.669	0.076	37.912387	-76.866012                                                                                                              
VA	5177648	02584928	Tasley CDP	57	S	2763905	0	1.067	0.	37.71245	-75.697033                                                                                                                              
VA	5177792	02391440	Tazewell town	43	A	17786759	210453	6.868	0.081	37.128938	-81.506555                                                                                                                 
VA	5177856	02584929	Temperanceville CDP	57	S	8838790	3420	3.413	0.001	37.907283	-75.557927                                                                                                              
VA	5177925	02629847	Templeton CDP	57	S	5360428	0	2.07	0.	37.081004	-77.356322                                                                                                                           
VA	5178192	02391443	The Plains town	43	A	714504	0	0.276	0.	38.862177	-77.774204                                                                                                                         
VA	5178264	02807477	The University of Virginia's College at Wise CDP	57	S	1101418	16017	0.425	0.006	36.972439	-82.557387                                                                                
VA	5178532	02584930	Thynedale CDP	57	S	1915065	0	0.739	0.	36.818218	-78.477468                                                                                                                          
VA	5178688	02390391	Timberlake CDP	57	S	29152334	327644	11.256	0.127	37.317163	-79.246893                                                                                                               
VA	5178736	02391446	Timberville town	43	A	3461315	47830	1.336	0.018	38.63266	-78.773717                                                                                                                 
VA	5179024	02391447	Toms Brook town	43	A	326549	0	0.126	0.	38.946542	-78.440046                                                                                                                         
VA	5179360	02390404	Triangle CDP	57	S	7291173	457660	2.815	0.177	38.547151	-77.318494                                                                                                                   
VA	5179456	02391451	Troutdale town	43	A	8090295	4757	3.124	0.002	36.696013	-81.437545                                                                                                                   
VA	5179472	02391452	Troutville town	43	A	1791170	0	0.692	0.	37.416654	-79.878096                                                                                                                        
VA	5179560	02390409	Tuckahoe CDP	57	S	52940871	3462885	20.441	1.337	37.58728	-77.588153                                                                                                                 
VA	5179768	02629848	Twin Lakes CDP	57	S	3080083	241767	1.189	0.093	38.249804	-78.442772                                                                                                                 
VA	5179950	02390414	Tysons CDP	57	S	11046745	26233	4.265	0.01	38.921355	-77.227621                                                                                                                      
VA	5180000	02390416	Union Hall CDP	57	S	37556454	8933121	14.501	3.449	37.02209	-79.680782                                                                                                               
VA	5180016	02584931	Union Level CDP	57	S	9566322	0	3.694	0.	36.707114	-78.231843                                                                                                                        
VA	5180029	02813344	Union Mill CDP	57	S	25861215	249873	9.985	0.096	38.801332	-77.387142                                                                                                                
VA	5180120	02584932	University Center CDP	57	S	2378292	81012	0.918	0.031	39.062418	-77.445603                                                                                                           
VA	5180165	02629042	University of Virginia CDP	57	S	4616474	10041	1.782	0.004	38.034991	-78.520482                                                                                                      
VA	5180224	02807417	Upperville CDP	57	S	1107208	3046	0.427	0.001	38.991734	-77.881459                                                                                                                   
VA	5180272	02391458	Urbanna town	43	A	1096097	220777	0.423	0.085	37.639887	-76.575138                                                                                                                   
VA	5180608	02390428	Vansant CDP	57	S	7852756	113109	3.032	0.044	37.235291	-82.096274                                                                                                                    
VA	5180864	02390431	Verona CDP	57	S	19865521	187129	7.67	0.072	38.194307	-79.009469                                                                                                                     
VA	5181024	02391459	Victoria town	43	A	7294074	87105	2.816	0.034	36.994444	-78.224298                                                                                                                   
VA	5181072	02391461	Vienna town	43	A	11404634	17193	4.403	0.007	38.898576	-77.258323                                                                                                                    
VA	5181152	02390434	Villa Heights CDP	57	S	2483541	11928	0.959	0.005	36.702171	-79.894608                                                                                                               
VA	5181280	02391462	Vinton town	43	A	8055719	111521	3.11	0.043	37.274236	-79.888194                                                                                                                     
VA	5181312	02391464	Virgilina town	43	A	1590176	6034	0.614	0.002	36.545675	-78.775213                                                                                                                   
VA	5182000	01498559	Virginia Beach city	25	A	633828628	654687365	244.723	252.776	36.779525	-76.029142                                                                                                   
VA	5182320	02391465	Wachapreague town	43	A	578394	2289	0.223	0.001	37.606415	-75.689273                                                                                                                 
VA	5182371	02584933	Wakefield CDP	57	S	9772834	87551	3.773	0.034	38.824691	-77.242953                                                                                                                   
VA	5182384	02391466	Wakefield town	43	A	3223748	104436	1.245	0.04	36.969126	-76.988096                                                                                                                  
VA	5183056	02584934	Warfield CDP	57	S	5574694	0	2.152	0.	36.895984	-77.818997                                                                                                                           
VA	5183088	02629043	Warm Springs CDP	57	S	3916676	530	1.512	0.	38.045035	-79.778705                                                                                                                     
VA	5183136	02391469	Warrenton town	43	A	11344207	14799	4.38	0.006	38.717817	-77.797316                                                                                                                  
VA	5183168	02391470	Warsaw town	43	A	7910901	0	3.054	0.	37.960257	-76.761024                                                                                                                            
VA	5183248	02391471	Washington town	43	A	680128	3380	0.263	0.001	38.711733	-78.159959                                                                                                                   
VA	5183440	02807429	Waterford CDP	57	S	937020	3474	0.362	0.001	39.185174	-77.611896                                                                                                                     
VA	5183568	02584935	Wattsville CDP	57	S	11109539	259162	4.289	0.1	37.929099	-75.492534                                                                                                                  
VA	5183600	02391473	Waverly town	43	A	7989892	0	3.085	0.	37.034024	-77.095596                                                                                                                           
VA	5183680	01498443	Waynesboro city	25	A	38771593	364644	14.97	0.141	38.067157	-78.90142                                                                                                                
VA	5183808	02391475	Weber City town	43	A	4432737	33697	1.711	0.013	36.623721	-82.563351                                                                                                                 
VA	5183888	02807426	Weems CDP	57	S	1397592	667045	0.54	0.258	37.654708	-76.454642                                                                                                                       
VA	5184368	02389981	West Falls Church CDP	57	S	12928354	98365	4.992	0.038	38.865559	-77.187699                                                                                                          
VA	5184632	02390495	Westlake Corner CDP	57	S	34434283	3766199	13.295	1.454	37.118628	-79.697888                                                                                                         
VA	5184960	02391480	West Point town	43	A	13080828	4170985	5.051	1.61	37.552261	-76.801848                                                                                                               
VA	5184976	02390492	West Springfield CDP	57	S	12463124	81335	4.812	0.031	38.775195	-77.224652                                                                                                           
VA	5185184	02390500	Weyers Cave CDP	57	S	17087025	72065	6.597	0.028	38.28006	-78.914162                                                                                                                 
VA	5185600	02391483	White Stone town	43	A	2533599	5256	0.978	0.002	37.644737	-76.389965                                                                                                                 
VA	5185608	02584936	Whitesville CDP	57	S	888024	0	0.343	0.	37.781571	-75.66365                                                                                                                          
VA	5186160	01789076	Williamsburg city	25	A	23149770	416905	8.938	0.161	37.269481	-76.708193                                                                                                             
VA	5186336	02807432	Willis Wharf CDP	57	S	1272635	295889	0.491	0.114	37.517888	-75.806853                                                                                                               
VA	5186720	01789077	Winchester city	25	A	23809500	54462	9.193	0.021	39.173869	-78.176356                                                                                                                
VA	5186784	02391488	Windsor town	43	A	10392091	44214	4.012	0.017	36.81119	-76.73841                                                                                                                     
VA	5187008	02584937	Wintergreen CDP	57	S	22783803	2968	8.797	0.001	37.905894	-78.928736                                                                                                                 
VA	5187072	02391490	Wise town	43	A	7845370	26895	3.029	0.01	36.976692	-82.580655                                                                                                                        
VA	5187240	02390524	Wolf Trap CDP	57	S	25333838	138238	9.781	0.053	38.937348	-77.282859                                                                                                                 
VA	5187312	02390528	Woodbridge CDP	57	S	23366175	2434220	9.022	0.94	38.640556	-77.255093                                                                                                                
VA	5187333	02584938	Woodburn CDP	57	S	7230778	54398	2.792	0.021	38.849429	-77.226507                                                                                                                    
VA	5187380	02629849	Woodlake CDP	57	S	6272069	1674244	2.422	0.646	37.42009	-77.677218                                                                                                                   
VA	5187408	02390533	Woodlawn CDP	57	S	49759820	132533	19.212	0.051	36.738767	-80.809459                                                                                                                 
VA	5187410	02584939	Woodlawn CDP	57	S	5929386	25413	2.289	0.01	38.732885	-77.11517                                                                                                                      
VA	5187712	02391494	Woodstock town	43	A	9873816	16356	3.812	0.006	38.872115	-78.51713                                                                                                                   
VA	5187960	02390545	Wyndham CDP	57	S	9436176	58152	3.643	0.022	37.692179	-77.610726                                                                                                                     
VA	5188000	02391497	Wytheville town	43	A	37527345	239826	14.489	0.093	36.953385	-81.088438                                                                                                              
VA	5188145	02584940	Yogaville CDP	57	S	15596585	757822	6.022	0.293	37.667856	-78.689286                                                                                                                 
VA	5188176	02390552	Yorkshire CDP	57	S	6092097	80704	2.352	0.031	38.788994	-77.449867                                                                                                                   
VA	5188240	02390553	Yorktown CDP	57	S	1634913	28955	0.631	0.011	37.234015	-76.518202                                                                                                                    
